iteration = 1 , objective = -1.0, inputs = [0.9893617021276596, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [0.9893617021276596, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [0.9893617021276596, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 10 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 10 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.0000000205, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -1.30759954108, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.0000000205, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -1.30759954108, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.0000000205, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -1.30759954108, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 10 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -0.615005381598, inputs = [1.0, 1.0, 1.0, 1.0], constraints = [1.0]
iteration = 56 , objective = -0.0778380306469, inputs = [0.9998339594897754, 0.999442578285467, 0.9996283855675252, 0.9995664497775941], constraints = [-1.0]
iteration = 57 , objective = -0.0778896648594, inputs = [1.0003339594897753, 0.999442578285467, 0.9996283855675252, 0.9995664497775941], constraints = [-1.0]
iteration = 58 , objective = -0.612657032679, inputs = [0.9998339594897754, 0.999942578285467, 0.9996283855675252, 0.9995664497775941], constraints = [-1.0]
iteration = 59 , objective = -0.613745309574, inputs = [0.9998339594897754, 0.999442578285467, 1.0001283855675251, 0.9995664497775941], constraints = [-1.0]
iteration = 60 , objective = -0.590106079878, inputs = [0.9998339594897754, 0.999442578285467, 0.9996283855675252, 1.0000664497775942], constraints = [-1.0]
iteration = 61 , objective = -0.0778380306469, inputs = [0.9998339594897754, 0.999442578285467, 0.9996283855675252, 0.9995664497775941], constraints = [-1.0]
iteration = 62 , objective = -0.0778896648594, inputs = [1.0003339594897753, 0.999442578285467, 0.9996283855675252, 0.9995664497775941], constraints = [-1.0]
iteration = 63 , objective = -0.612657032679, inputs = [0.9998339594897754, 0.999942578285467, 0.9996283855675252, 0.9995664497775941], constraints = [-1.0]
iteration = 64 , objective = -0.613745309574, inputs = [0.9998339594897754, 0.999442578285467, 1.0001283855675251, 0.9995664497775941], constraints = [-1.0]
iteration = 65 , objective = -0.590106079878, inputs = [0.9998339594897754, 0.999442578285467, 0.9996283855675252, 1.0000664497775942], constraints = [-1.0]
iteration = 66 , objective = -0.039615727051, inputs = [0.851063829787234, 0.5, 1.4663290291135302, 1.1111111111111112], constraints = [-1.0]
iteration = 67 , objective = -0.539373774606, inputs = [0.9254843022752349, 0.7498401576374697, 1.2328676315023779, 1.055312232555636], constraints = [-1.0]
iteration = 68 , objective = -0.0839969723431, inputs = [0.9622263995107686, 0.873188626927786, 1.117605512289743, 1.0277637938938209], constraints = [-1.0]
iteration = 69 , objective = -0.749271324724, inputs = [0.9810244696488578, 0.9362964338197359, 1.0586348610682208, 1.0136694029601747], constraints = [-1.0]
iteration = 70 , objective = -0.446306181603, inputs = [0.9897628366412268, 0.965632380151164, 1.031222090056769, 1.007117562286777], constraints = [-1.0]
iteration = 71 , objective = -0.172227301899, inputs = [0.9944320569530621, 0.9813076197694176, 1.0165744714202272, 1.0036166807629345], constraints = [-1.0]
iteration = 72 , objective = -0.0929437096152, inputs = [0.9970425998732909, 0.9900715852873003, 1.0083850447973473, 1.0016593515160235], constraints = [-1.0]
iteration = 73 , objective = -0.168740751737, inputs = [0.9984241378556965, 0.9947096056567891, 1.004051078921529, 1.0006235038853537], constraints = [-1.0]
iteration = 74 , objective = -0.0775186917986, inputs = [0.9989241378556966, 0.9947096056567891, 1.004051078921529, 1.0006235038853537], constraints = [-1.0]
iteration = 75 , objective = -0.16843133921, inputs = [0.9984241378556965, 0.9952096056567891, 1.004051078921529, 1.0006235038853537], constraints = [-1.0]
iteration = 76 , objective = -0.168739271183, inputs = [0.9984241378556965, 0.9947096056567891, 1.0045510789215288, 1.0006235038853537], constraints = [-1.0]
iteration = 77 , objective = -0.168644489429, inputs = [0.9984241378556965, 0.9947096056567891, 1.004051078921529, 1.0011235038853536], constraints = [-1.0]
iteration = 78 , objective = -0.168740751737, inputs = [0.9984241378556965, 0.9947096056567891, 1.004051078921529, 1.0006235038853537], constraints = [-1.0]
iteration = 79 , objective = -0.0775186917986, inputs = [0.9989241378556966, 0.9947096056567891, 1.004051078921529, 1.0006235038853537], constraints = [-1.0]
iteration = 80 , objective = -0.16843133921, inputs = [0.9984241378556965, 0.9952096056567891, 1.004051078921529, 1.0006235038853537], constraints = [-1.0]
iteration = 81 , objective = -0.168739271183, inputs = [0.9984241378556965, 0.9947096056567891, 1.0045510789215288, 1.0006235038853537], constraints = [-1.0]
iteration = 82 , objective = -0.168644489429, inputs = [0.9984241378556965, 0.9947096056567891, 1.004051078921529, 1.0011235038853536], constraints = [-1.0]
iteration = 83 , objective = -0.168740751737, inputs = [0.9984241378556965, 0.9947096056567891, 1.004051078921529, 1.0006235038853537], constraints = [-1.0]
iteration = 84 , objective = -0.0775186917986, inputs = [0.9989241378556966, 0.9947096056567891, 1.004051078921529, 1.0006235038853537], constraints = [-1.0]
iteration = 85 , objective = -0.16843133921, inputs = [0.9984241378556965, 0.9952096056567891, 1.004051078921529, 1.0006235038853537], constraints = [-1.0]
iteration = 86 , objective = -0.168739271183, inputs = [0.9984241378556965, 0.9947096056567891, 1.0045510789215288, 1.0006235038853537], constraints = [-1.0]
iteration = 87 , objective = -0.168644489429, inputs = [0.9984241378556965, 0.9947096056567891, 1.004051078921529, 1.0011235038853536], constraints = [-1.0]
iteration = 88 , objective = -0.291446379534, inputs = [0.851063829787234, 0.5, 1.5267410868977127, 0.9968549113638447], constraints = [-1.0]
iteration = 89 , objective = -0.752589483778, inputs = [0.9244099697739593, 0.7462334699546276, 1.2665808375253211, 0.9987306655493416], constraints = [-1.0]
iteration = 90 , objective = -0.330515641576, inputs = [0.959764287085574, 0.8649229637860892, 1.141178355406356, 0.9996348168609804], constraints = [-1.0]
iteration = 91 , objective = -0.189164688533, inputs = [0.9786456637400919, 0.9283104425546203, 1.0742057286284166, 1.000117689187923], constraints = [-1.0]
iteration = 92 , objective = -0.0901262123869, inputs = [0.9884792447063052, 0.9613231786553702, 1.0393258170631097, 1.000369173187751], constraints = [-1.0]
iteration = 93 , objective = -0.0761359790743, inputs = [0.9936559686791874, 0.9787021805642755, 1.0209638719087926, 1.0005015627267377], constraints = [-1.0]
iteration = 94 , objective = -0.116187417673, inputs = [0.9962670953332504, 0.9874681057600295, 1.0117021525928631, 1.0005683396798413], constraints = [-1.0]
iteration = 95 , objective = -0.169616120381, inputs = [0.9974714147245756, 0.9915111780023219, 1.0074304072327414, 1.0005991389439792], constraints = [-1.0]
iteration = 96 , objective = -0.0773333767944, inputs = [0.9979453923524787, 0.9931023886102778, 1.0057491989524614, 1.0006112604478448], constraints = [-1.0]
iteration = 97 , objective = -0.0774343543473, inputs = [0.9983064964802825, 0.9943146667536147, 1.0044683552713105, 1.0006204953248166], constraints = [-1.0]
iteration = 98 , objective = -0.619124397952, inputs = [0.9984123737181549, 0.9946701117664717, 1.0040928065565071, 1.0006232030293], constraints = [-1.0]
iteration = 99 , objective = -0.0775153995764, inputs = [0.998912373718155, 0.9946701117664717, 1.0040928065565071, 1.0006232030293], constraints = [-1.0]
iteration = 100 , objective = -0.168428272899, inputs = [0.9984123737181549, 0.9951701117664716, 1.0040928065565071, 1.0006232030293], constraints = [-1.0]
iteration = 101 , objective = -0.618554981576, inputs = [0.9984123737181549, 0.9946701117664717, 1.004592806556507, 1.0006232030293], constraints = [-1.0]
iteration = 102 , objective = -0.168685175492, inputs = [0.9984123737181549, 0.9946701117664717, 1.0040928065565071, 1.0011232030293], constraints = [-1.0]
iteration = 103 , objective = -0.619124397952, inputs = [0.9984123737181549, 0.9946701117664717, 1.0040928065565071, 1.0006232030293], constraints = [-1.0]
iteration = 104 , objective = -0.0775153995764, inputs = [0.998912373718155, 0.9946701117664717, 1.0040928065565071, 1.0006232030293], constraints = [-1.0]
iteration = 105 , objective = -0.168428272899, inputs = [0.9984123737181549, 0.9951701117664716, 1.0040928065565071, 1.0006232030293], constraints = [-1.0]
iteration = 106 , objective = -0.618554981576, inputs = [0.9984123737181549, 0.9946701117664717, 1.004592806556507, 1.0006232030293], constraints = [-1.0]
iteration = 107 , objective = -0.168685175492, inputs = [0.9984123737181549, 0.9946701117664717, 1.0040928065565071, 1.0011232030293], constraints = [-1.0]
iteration = 108 , objective = -0.619124397952, inputs = [0.9984123737181549, 0.9946701117664717, 1.0040928065565071, 1.0006232030293], constraints = [-1.0]
iteration = 109 , objective = -0.0775153995764, inputs = [0.998912373718155, 0.9946701117664717, 1.0040928065565071, 1.0006232030293], constraints = [-1.0]
iteration = 110 , objective = -0.168428272899, inputs = [0.9984123737181549, 0.9951701117664716, 1.0040928065565071, 1.0006232030293], constraints = [-1.0]
iteration = 111 , objective = -0.618554981576, inputs = [0.9984123737181549, 0.9946701117664717, 1.004592806556507, 1.0006232030293], constraints = [-1.0]
iteration = 112 , objective = -0.168685175492, inputs = [0.9984123737181549, 0.9946701117664717, 1.0040928065565071, 1.0011232030293], constraints = [-1.0]
iteration = 113 , objective = -0.189445927113, inputs = [0.8516369876573676, 0.5016879089127487, 1.5281958059442315, 0.9925081976088522], constraints = [-1.0]
iteration = 114 , objective = -0.750747014487, inputs = [0.9250763316783458, 0.748352493236173, 1.2659598717902514, 0.9965685560299675], constraints = [-1.0]
iteration = 115 , objective = -0.0737895669712, inputs = [0.9617285125617792, 0.8714580994024873, 1.1350829008575836, 0.9985950037506848], constraints = [-1.0]
iteration = 116 , objective = -0.191981141143, inputs = [0.980135809391518, 0.9332836546488472, 1.069354445031272, 0.9996127173984437], constraints = [-1.0]
iteration = 117 , objective = -0.085833608627, inputs = [0.989325186658984, 0.9641484990192316, 1.036541176283407, 1.0001207851905811], constraints = [-1.0]
iteration = 118 , objective = -0.174331908754, inputs = [0.9939320382636122, 0.9796217736139872, 1.0200911105842452, 1.0003754915602667], constraints = [-1.0]
iteration = 119 , objective = -0.773997313647, inputs = [0.9962244633272441, 0.9873214621522161, 1.0119053589812923, 1.0005022365296832], constraints = [-1.0]
iteration = 120 , objective = -0.169800364616, inputs = [0.9972994656049656, 0.9909321287984921, 1.0080667595183743, 1.0005616718992287], constraints = [-1.0]
iteration = 121 , objective = -0.172934064717, inputs = [0.9979051849255, 0.9929665901135817, 1.005903867488592, 1.0005951612716726], constraints = [-1.0]
iteration = 122 , objective = -0.0774052796377, inputs = [0.998203077234769, 0.993967136668273, 1.0048401588043734, 1.0006116313200186], constraints = [-1.0]
iteration = 123 , objective = -0.755725432098, inputs = [0.9983478837605871, 0.9944535059567576, 1.0043230861769454, 1.0006196374699152], constraints = [-1.0]
iteration = 124 , objective = -0.168744552473, inputs = [0.9988478837605872, 0.9944535059567576, 1.0043230861769454, 1.0006196374699152], constraints = [-1.0]
iteration = 125 , objective = -0.168715507428, inputs = [0.9983478837605871, 0.9949535059567576, 1.0043230861769454, 1.0006196374699152], constraints = [-1.0]
iteration = 126 , objective = -0.16854535225, inputs = [0.9983478837605871, 0.9944535059567576, 1.0048230861769454, 1.0006196374699152], constraints = [-1.0]
iteration = 127 , objective = -0.167147362044, inputs = [0.9983478837605871, 0.9944535059567576, 1.0043230861769454, 1.0011196374699152], constraints = [-1.0]
iteration = 128 , objective = -0.755725432098, inputs = [0.9983478837605871, 0.9944535059567576, 1.0043230861769454, 1.0006196374699152], constraints = [-1.0]
iteration = 129 , objective = -0.168744552473, inputs = [0.9988478837605872, 0.9944535059567576, 1.0043230861769454, 1.0006196374699152], constraints = [-1.0]
iteration = 130 , objective = -0.168715507428, inputs = [0.9983478837605871, 0.9949535059567576, 1.0043230861769454, 1.0006196374699152], constraints = [-1.0]
iteration = 131 , objective = -0.16854535225, inputs = [0.9983478837605871, 0.9944535059567576, 1.0048230861769454, 1.0006196374699152], constraints = [-1.0]
iteration = 132 , objective = -0.167147362044, inputs = [0.9983478837605871, 0.9944535059567576, 1.0043230861769454, 1.0011196374699152], constraints = [-1.0]
iteration = 133 , objective = -0.755725432098, inputs = [0.9983478837605871, 0.9944535059567576, 1.0043230861769454, 1.0006196374699152], constraints = [-1.0]
iteration = 134 , objective = -0.168744552473, inputs = [0.9988478837605872, 0.9944535059567576, 1.0043230861769454, 1.0006196374699152], constraints = [-1.0]
iteration = 135 , objective = -0.168715507428, inputs = [0.9983478837605871, 0.9949535059567576, 1.0043230861769454, 1.0006196374699152], constraints = [-1.0]
iteration = 136 , objective = -0.16854535225, inputs = [0.9983478837605871, 0.9944535059567576, 1.0048230861769454, 1.0006196374699152], constraints = [-1.0]
iteration = 137 , objective = -0.167147362044, inputs = [0.9983478837605871, 0.9944535059567576, 1.0043230861769454, 1.0011196374699152], constraints = [-1.0]
iteration = 138 , objective = -0.070343579657, inputs = [0.8510642149275404, 1.271851774972104, 1.042978725942641, 0.6111111111111112], constraints = [-1.0]
iteration = 139 , objective = -0.186974897954, inputs = [0.9248994046553627, 1.1327884695479662, 1.0236001585918657, 0.8063767245506228], constraints = [-1.0]
iteration = 140 , objective = -0.109539964756, inputs = [0.9617838170181232, 1.063319313706417, 1.0139195838984119, 0.9039217763466559], constraints = [-1.0]
iteration = 141 , objective = -0.60595666949, inputs = [0.9802468185277633, 1.0285455692703827, 1.0090738386708187, 0.9527492978713417], constraints = [-1.0]
iteration = 142 , objective = -0.167097300109, inputs = [0.9893395167622714, 1.0114201216839933, 1.0066873957594207, 0.9767959794756901], constraints = [-1.0]
iteration = 143 , objective = -0.169711034881, inputs = [0.9940042620618016, 1.0026344071391315, 1.0054631003889558, 0.9891324325383761], constraints = [-1.0]
iteration = 144 , objective = -0.172882205257, inputs = [0.9963300766392598, 0.9982539015274134, 1.0048526739161476, 0.9952833154965983], constraints = [-1.0]
iteration = 145 , objective = -0.0773926836018, inputs = [0.9974806854156933, 0.9960868120909171, 1.0045506885112112, 0.9983262321517512], constraints = [-1.0]
iteration = 146 , objective = -0.168001147905, inputs = [0.9980472964300542, 0.9950196407213138, 1.004401977446149, 0.9998246998567661], constraints = [-1.0]
iteration = 147 , objective = -0.560205995102, inputs = [0.9982765229690571, 0.9945879089099354, 1.0043418153210022, 1.0004309156858306], constraints = [-1.0]
iteration = 148 , objective = -0.167412184624, inputs = [0.998333891328535, 0.9944798597029764, 1.0043267585896245, 1.0005826328812055], constraints = [-1.0]
iteration = 149 , objective = -0.168738860923, inputs = [0.998833891328535, 0.9944798597029764, 1.0043267585896245, 1.0005826328812055], constraints = [-1.0]
iteration = 150 , objective = -0.168723857302, inputs = [0.998333891328535, 0.9949798597029763, 1.0043267585896245, 1.0005826328812055], constraints = [-1.0]
iteration = 151 , objective = -0.168445323746, inputs = [0.998333891328535, 0.9944798597029764, 1.0048267585896244, 1.0005826328812055], constraints = [-1.0]
iteration = 152 , objective = -0.167154834119, inputs = [0.998333891328535, 0.9944798597029764, 1.0043267585896245, 1.0010826328812055], constraints = [-1.0]
iteration = 153 , objective = -0.167412184624, inputs = [0.998333891328535, 0.9944798597029764, 1.0043267585896245, 1.0005826328812055], constraints = [-1.0]
iteration = 154 , objective = -0.168738860923, inputs = [0.998833891328535, 0.9944798597029764, 1.0043267585896245, 1.0005826328812055], constraints = [-1.0]
iteration = 155 , objective = -0.168723857302, inputs = [0.998333891328535, 0.9949798597029763, 1.0043267585896245, 1.0005826328812055], constraints = [-1.0]
iteration = 156 , objective = -0.168445323746, inputs = [0.998333891328535, 0.9944798597029764, 1.0048267585896244, 1.0005826328812055], constraints = [-1.0]
iteration = 157 , objective = -0.167154834119, inputs = [0.998333891328535, 0.9944798597029764, 1.0043267585896245, 1.0010826328812055], constraints = [-1.0]
iteration = 158 , objective = -0.167412184624, inputs = [0.998333891328535, 0.9944798597029764, 1.0043267585896245, 1.0005826328812055], constraints = [-1.0]
iteration = 159 , objective = -0.168738860923, inputs = [0.998833891328535, 0.9944798597029764, 1.0043267585896245, 1.0005826328812055], constraints = [-1.0]
iteration = 160 , objective = -0.168723857302, inputs = [0.998333891328535, 0.9949798597029763, 1.0043267585896245, 1.0005826328812055], constraints = [-1.0]
iteration = 161 , objective = -0.168445323746, inputs = [0.998333891328535, 0.9944798597029764, 1.0048267585896244, 1.0005826328812055], constraints = [-1.0]
iteration = 162 , objective = -0.167154834119, inputs = [0.998333891328535, 0.9944798597029764, 1.0043267585896245, 1.0010826328812055], constraints = [-1.0]
iteration = 163 , objective = -1.70536678941, inputs = [1.1183481808023912, 1.2381293761581504, 1.0301415555243225, 0.6111111111215053], constraints = [-1.0]
iteration = 164 , objective = -0.18590597891, inputs = [1.1188481808023911, 1.2381293761581504, 1.0301415555243225, 0.6111111111215053], constraints = [-1.0]
iteration = 165 , objective = -0.125862523508, inputs = [1.1183481808023912, 1.2386293761581504, 1.0301415555243225, 0.6111111111215053], constraints = [-1.0]
iteration = 166 , objective = -0.262423800288, inputs = [1.1183481808023912, 1.2381293761581504, 1.0306415555243225, 0.6111111111215053], constraints = [-1.0]
iteration = 167 , objective = -0.194714709891, inputs = [1.1183481808023912, 1.2381293761581504, 1.0301415555243225, 0.6116111111215052], constraints = [-1.0]
iteration = 168 , objective = -1.70536678941, inputs = [1.1183481808023912, 1.2381293761581504, 1.0301415555243225, 0.6111111111215053], constraints = [-1.0]
iteration = 169 , objective = -0.18590597891, inputs = [1.1188481808023911, 1.2381293761581504, 1.0301415555243225, 0.6111111111215053], constraints = [-1.0]
iteration = 170 , objective = -0.125862523508, inputs = [1.1183481808023912, 1.2386293761581504, 1.0301415555243225, 0.6111111111215053], constraints = [-1.0]
iteration = 171 , objective = -0.262423800288, inputs = [1.1183481808023912, 1.2381293761581504, 1.0306415555243225, 0.6111111111215053], constraints = [-1.0]
iteration = 172 , objective = -0.194714709891, inputs = [1.1183481808023912, 1.2381293761581504, 1.0301415555243225, 0.6116111111215052], constraints = [-1.0]
iteration = 173 , objective = -1.70536678941, inputs = [1.1183481808023912, 1.2381293761581504, 1.0301415555243225, 0.6111111111215053], constraints = [-1.0]
iteration = 174 , objective = -0.18590597891, inputs = [1.1188481808023911, 1.2381293761581504, 1.0301415555243225, 0.6111111111215053], constraints = [-1.0]
iteration = 175 , objective = -0.125862523508, inputs = [1.1183481808023912, 1.2386293761581504, 1.0301415555243225, 0.6111111111215053], constraints = [-1.0]
iteration = 176 , objective = -0.262423800288, inputs = [1.1183481808023912, 1.2381293761581504, 1.0306415555243225, 0.6111111111215053], constraints = [-1.0]
iteration = 177 , objective = -0.194714709891, inputs = [1.1183481808023912, 1.2381293761581504, 1.0301415555243225, 0.6116111111215052], constraints = [-1.0]
iteration = 178 , objective = -0.0780518935747, inputs = [1.0027106207666279, 1.0033613240335502, 1.0052711213810321, 0.9863784231124348], constraints = [-1.0]
iteration = 179 , objective = -0.142021677284, inputs = [1.0634110144492184, 1.126595619046787, 1.018326093684908, 0.7893933469225529], constraints = [-1.0]
iteration = 180 , objective = -0.132484821922, inputs = [1.0935137431021857, 1.1877103551870765, 1.0248003562883858, 0.6917038932390115], constraints = [-1.0]
iteration = 181 , objective = -0.12847121255, inputs = [1.1083024465448847, 1.217734467591533, 1.027980996513954, 0.643711554183636], constraints = [-1.0]
iteration = 182 , objective = -0.126718288647, inputs = [1.1151793469864213, 1.2316959911727554, 1.0294600271981738, 0.6213946189013061], constraints = [-1.0]
iteration = 183 , objective = -0.223817360855, inputs = [1.1177935829973338, 1.2370034284438813, 1.0300222769077343, 0.612910893367651], constraints = [-1.0]
iteration = 184 , objective = -0.189355703597, inputs = [1.1182927210218854, 1.2380167813867236, 1.0301296276626637, 0.6112910893461199], constraints = [-1.0]
iteration = 185 , objective = -0.125932894121, inputs = [1.1183426348243406, 1.2381181166810078, 1.0301403627381567, 0.6111291089439668], constraints = [-1.0]
iteration = 186 , objective = -0.57667974272, inputs = [1.1183476262045862, 1.2381282502104363, 1.030141436245706, 0.6111129109037514], constraints = [-1.0]
iteration = 187 , objective = -0.275651912633, inputs = [1.1183481253426106, 1.238129263563379, 1.030141543596461, 0.61111129109973], constraints = [-1.0]
iteration = 188 , objective = -0.290969401549, inputs = [1.118348175256413, 1.2381293648986733, 1.0301415543315364, 0.6111111291193277], constraints = [-1.0]
iteration = 189 , objective = -0.184799037368, inputs = [1.118848175256413, 1.2381293648986733, 1.0301415543315364, 0.6111111291193277], constraints = [-1.0]
iteration = 190 , objective = -0.285805580112, inputs = [1.118348175256413, 1.2386293648986733, 1.0301415543315364, 0.6111111291193277], constraints = [-1.0]
iteration = 191 , objective = -0.235005367992, inputs = [1.118348175256413, 1.2381293648986733, 1.0306415543315364, 0.6111111291193277], constraints = [-1.0]
iteration = 192 , objective = -0.490061048439, inputs = [1.118348175256413, 1.2381293648986733, 1.0301415543315364, 0.6116111291193277], constraints = [-1.0]
iteration = 193 , objective = -0.290969401549, inputs = [1.118348175256413, 1.2381293648986733, 1.0301415543315364, 0.6111111291193277], constraints = [-1.0]
